S1,S2,S3,S4,S5
6.8366666,12.430353,17.610083,58.6293,14.581403
6.84,11.391203,10.382381,57.638382,15.648138
6.8433332,11.875284,9.2508,63.937664,15.654228
6.846667,11.123483,10.549365,64.78558,15.16505
6.85,10.233833,10.997861,63.12928,15.091372
6.8533335,10.290011,9.146364,62.925777,14.353834
6.8566666,13.8383665,9.7113,62.90286,14.795388
6.86,10.613497,10.85343,60.034607,14.971109
6.863333,10.641674,8.813714,60.785107,15.551159
6.866667,13.028151,9.602803,60.769398,16.095345
6.87,11.314673,10.518868,59.759274,15.129641
6.8733335,11.908611,8.660952,60.569485,16.165182
6.8766665,10.517439,12.20388,60.759754,14.103914
6.88,10.626445,10.707805,59.66706,15.790478
6.883333,12.195413,8.471708,60.97539,14.951534
6.886667,11.203766,11.774667,59.923477,16.0779
6.89,12.906701,8.194536,58.640175,13.092784
6.8933334,11.289705,11.984407,59.988083,14.07121
6.8966665,10.582065,7.668251,58.954144,14.965481
6.9,11.530824,15.238226,61.21724,14.704951
6.903333,10.018594,10.005086,59.317177,14.009573
6.9066668,10.669939,11.261998,63.084114,15.207218
6.91,11.049845,10.6493225,60.706432,15.008327
6.9133334,11.370568,8.529912,60.07433,14.827101
6.9166665,9.007304,11.342637,62.91403,13.598663
6.92,12.307334,8.782185,62.03765,15.150868
6.923333,10.712588,10.624406,62.34064,14.48836
6.9266667,11.325877,9.010526,60.818253,13.552274
6.93,10.891384,10.182927,58.582523,15.269005
6.9333334,10.631213,9.960489,56.064503,15.3511915
6.9366665,10.145919,8.31848,58.10459,15.297311
6.94,11.142913,10.103605,57.9535,16.096401
6.943333,10.958435,9.300441,58.001236,15.119647
6.9466667,11.874385,8.163738,59.50578,14.696942
6.95,11.575229,12.00629,60.27119,15.3214655
6.9533334,11.833856,7.123341,59.53977,14.777559
6.9566665,11.015278,14.840072,60.84221,15.947874
6.96,11.558608,9.741545,59.43755,15.07624
6.963333,11.282848,10.271204,64.65402,16.10321
6.9666667,11.311629,8.860009,61.78778,14.708277
6.97,11.28866,9.188928,59.33863,15.498231
6.9733334,12.428294,9.716715,56.312664,15.090122
6.9766665,10.315426,7.8579,59.78056,15.446739
6.98,11.759299,14.192331,58.121456,12.073655
6.983333,11.429023,11.374216,58.13238,14.066184
6.9866667,13.180049,6.824352,63.43833,13.464958
6.99,9.785724,17.052958,62.787502,13.990977
6.9933333,11.745174,9.143735,61.61636,12.17945
6.9966664,9.634875,9.480956,69.962036,15.008422
7.0,12.450235,9.341207,68.19139,12.860745
7.0033336,9.778389,9.062312,65.89736,14.996474
7.0066667,11.756418,11.475291,64.00733,13.882697
7.01,11.3952055,9.468462,62.217022,13.985362
7.0133333,8.841052,9.861822,64.36397,11.508428
7.016667,12.736111,9.495192,63.384975,15.602619
7.02,10.3896885,9.882382,63.33306,12.057676
7.0233335,11.15461,8.320627,61.76514,16.955276
7.0266666,11.679692,11.878397,60.33594,10.805308
7.03,11.688223,8.552266,57.92126,15.786225
7.0333333,11.377788,13.124101,60.339157,11.2892685
7.036667,11.262769,10.776161,59.216595,15.583138
7.04,10.4923315,9.635876,58.993843,12.927326
7.0433335,11.775154,9.597669,56.50918,15.345936
7.0466666,12.1118765,8.231275,55.97947,12.671591
7.05,12.316472,13.845571,55.46357,14.583667
7.0533333,11.942183,8.940738,56.34135,12.391466
7.056667,10.2130575,11.808892,58.247906,13.467898
7.06,11.901524,8.113709,58.48262,12.88045
7.0633335,9.976758,13.07892,59.945072,14.007352
7.0666666,11.563249,10.050871,56.754326,12.638678
7.07,12.117792,8.862921,60.969376,15.449552
7.0733333,10.141373,10.275062,61.27227,13.802359
7.076667,11.801763,9.657237,58.548187,14.1366005
7.08,11.514302,10.026243,58.624783,12.873156
7.0833335,11.508607,9.08335,56.78437,11.10632
7.0866666,11.976737,10.645686,59.58827,13.282236
7.09,10.009369,8.703983,59.17365,10.926305
7.0933332,11.068369,12.056931,58.057796,14.161676
7.096667,9.443836,8.225491,59.87173,13.968076
7.1,10.2007,12.846312,61.402946,13.253007
7.1033335,11.259991,7.25291,59.848923,14.779631
7.1066666,11.223529,14.9725,62.80641,14.099624
7.11,9.353844,9.804679,62.250042,13.523036
7.113333,10.9674,9.905901,66.048515,13.457016
7.116667,8.048801,7.9820137,69.572716,14.175446
7.12,12.512921,12.939268,64.88888,12.914899
7.1233335,11.149422,11.725444,61.291286,13.522855
7.1266665,10.502346,8.38357,64.5549,14.496817
7.13,7.727816,12.933659,70.57906,14.044103
7.133333,13.671301,8.737517,66.108864,13.270161
7.136667,11.123207,10.499985,66.24003,14.253363
7.14,10.700576,6.684332,61.183796,14.727215
7.1433334,10.160509,19.686775,63.69959,14.683947
7.1466665,10.48119,12.292746,61.60357,12.326681
7.15,11.8918085,8.983513,67.420166,14.326819
7.153333,10.339816,11.009979,66.39077,13.735932
7.1566668,10.735165,9.605485,63.9639,15.306797
7.16,11.201356,10.386427,63.21813,14.315792
7.1633334,10.346502,10.444551,62.48406,15.703951
7.1666665,12.45015,9.255438,60.837288,13.300621
7.17,10.759993,10.477331,59.82971,15.6273155
7.173333,10.511638,7.9990325,58.62553,13.847838
7.1766667,9.483083,12.695766,61.82448,14.003069
7.18,10.814946,7.7409916,59.922024,15.279167
7.1833334,10.753233,13.693599,61.54106,13.0713415
7.1866665,10.287256,9.895448,60.906933,15.69035
7.19,9.440081,9.700518,65.97935,14.6680565
7.193333,11.205226,9.210032,61.55048,14.682158
7.1966667,11.448536,8.140978,61.874653,13.218181
7.2,12.083214,13.307441,61.730732,15.242819
7.2033334,12.202787,8.256621,61.83767,13.141544
7.2066665,11.51792,11.02458,64.3143,13.528665
7.21,12.522965,8.061024,62.844337,13.623831
7.213333,11.409343,12.728869,62.785324,11.630951
7.2166667,10.658324,6.3943086,59.35278,13.788862
7.22,10.658001,20.125254,61.119602,11.221094
7.2233334,10.404869,14.507969,61.73192,13.104718
7.2266665,9.844066,9.336618,71.73203,11.765624
7.23,9.582233,9.396926,71.97495,14.013002
7.233333,10.561019,11.2642,68.04515,11.7723055
7.2366667,11.954666,9.22401,63.810722,13.511946
7.24,11.083516,10.15832,63.383747,12.420404
7.2433333,10.748647,9.472041,60.9831,13.03333
7.2466664,9.710959,8.808444,59.762093,12.55524
7.25,12.368621,9.680112,61.26865,13.393482
7.2533336,9.5593,10.10521,62.528313,12.137742
7.2566667,11.036515,10.075481,61.806355,14.095337
7.26,9.750279,10.050723,62.11083,13.436942
7.2633333,9.339978,10.3214,62.774387,12.99834
7.266667,11.742936,10.02828,62.20784,13.447527
7.27,11.571384,8.501542,61.90335,12.049401
7.2733335,10.119807,12.252375,60.556885,13.416156
7.2766666,10.738662,10.201743,59.58487,13.180528
7.28,9.803117,11.058656,61.194035,13.826465
7.2833333,11.65503,6.597213,60.601013,13.795712
7.286667,9.643888,17.43667,60.97885,12.939416
7.29,11.664199,11.306503,58.213345,12.079295
7.2933335,11.467618,11.0930395,67.185135,13.191794
7.2966666,10.563194,8.869032,65.57774,13.981179
7.3,10.605794,9.468505,61.600895,15.210796
7.3033333,9.134292,10.177959,61.791733,13.415345
7.306667,10.467146,8.811702,61.759678,13.550698
7.31,9.828809,11.821141,60.540665,13.026051
7.3133335,9.834172,9.653974,61.496716,14.243563
7.3166666,10.411101,10.425603,61.53031,13.573299
7.32,10.787112,9.80976,58.070606,13.625494
7.3233333,9.781558,10.334313,57.92835,14.404137
7.326667,11.395713,8.773538,57.845165,14.086265
7.33,8.928583,11.705771,59.831287,13.827422
7.3333335,11.913817,7.7424726,59.874138,13.9448185
7.3366666,8.832025,12.610975,63.816063,14.165289
7.34,11.550025,10.244785,58.318424,12.264946
7.3433332,9.018508,10.953148,64.02842,12.969415
7.346667,10.468119,8.621891,60.454533,12.3703785
7.35,10.331447,11.696238,59.435432,12.170784
7.3533335,9.632448,8.43161,57.454056,12.947442
7.3566666,11.344213,12.068985,59.3386,13.4596
7.36,11.381537,10.135199,58.65578,12.54745
7.363333,10.458416,9.665048,59.39947,14.436901
7.366667,9.949206,10.257512,59.515526,12.62699
7.37,10.306077,9.524224,58.90829,13.124773
7.3733335,9.941929,9.764601,57.928284,11.889237
7.3766665,11.186908,9.73248,58.013493,14.437996
7.38,8.870028,10.939354,61.26835,10.5917845
7.383333,12.063283,11.8978815,59.09147,13.988782
7.386667,8.7832775,8.85921,60.76166,13.904318
7.39,8.886735,9.038266,63.073963,13.961884
7.3933334,10.933747,11.5484495,59.910656,13.5195055
7.3966665,8.567216,10.196422,64.101875,13.120514
7.4,12.534355,8.367695,63.569477,13.586095
7.403333,10.102399,12.7671795,61.063313,11.235159
7.4066668,9.130108,9.207141,61.567703,12.997233
7.41,10.345122,10.7568655,62.937656,12.408598
7.4133334,11.129464,10.190098,59.394794,12.963212
7.4166665,10.888561,9.977439,59.93261,11.80377
7.42,10.573021,10.431433,57.320004,11.78677
7.423333,9.797312,9.7073345,56.932587,12.031553
7.4266667,11.291231,9.021183,55.244255,13.141465
7.43,10.635589,10.885043,54.957813,12.411873
7.4333334,9.928852,7.9167237,56.751884,13.507967
7.4366665,9.486836,13.16677,56.855366,12.757863
7.44,10.399489,9.666205,54.920002,12.716413
7.443333,9.5465355,9.569692,60.5604,13.379399
7.4466667,11.206624,9.496959,59.68682,13.413807
7.45,11.461314,9.511633,58.201565,12.524507
7.4533334,7.6673436,9.876006,69.4359,12.753981
7.4566665,11.383604,8.994013,68.26004,11.876863
7.46,8.326795,11.117832,70.28838,11.3537855
7.463333,8.966909,9.642688,70.142685,13.864404
7.4666667,9.827997,13.323955,66.40572,11.491174
7.47,9.342088,9.029111,66.31861,12.19031
7.4733334,11.023594,10.671912,63.04174,11.130365
7.4766665,9.411507,10.582986,63.15239,12.988576
7.48,10.054176,9.866563,63.55938,13.17765
7.483333,8.618733,8.961996,64.701355,11.698446
7.4866667,10.104802,9.818543,62.04112,12.518285
7.49,10.081862,10.326755,59.640575,14.143535
7.4933333,11.2097225,8.886988,59.949154,12.743033
7.4966664,10.708238,12.723689,57.954784,16.249868
7.5,9.185972,8.358354,60.722202,11.673744
7.5033336,10.464133,10.934854,60.083824,15.280328
7.5066667,9.919834,8.477518,58.909523,13.415514
7.51,9.986774,10.891312,60.214355,13.976205
7.5133333,9.69449,8.608428,58.80345,13.1338215
7.516667,9.058066,11.370422,64.03089,13.504654
7.52,9.903985,8.670229,61.301937,12.642758
7.5233335,10.326279,12.368243,62.54464,14.043675
7.5266666,9.403606,9.316995,62.51599,12.356254
7.53,8.553747,10.967096,67.8609,12.292082
7.5333333,10.350548,8.639259,64.51461,13.483911
7.536667,9.146848,10.523445,63.674343,11.322453
7.54,10.380706,8.638088,59.193653,12.074464
7.5433335,9.415104,11.9741335,62.7399,11.117678
7.5466666,9.771733,8.986713,62.124126,13.143198
7.55,11.971083,10.641822,61.45136,14.060671
7.5533333,9.653186,9.065888,59.846333,12.128807
7.556667,11.362139,11.8270445,59.10216,13.909293
7.56,10.393812,7.0477276,56.399414,11.818287
7.5633335,11.221053,16.326921,56.373917,12.528827
7.5666666,10.230782,11.007077,54.609432,11.856515
7.57,9.464407,8.45649,63.619694,13.309235
7.5733333,8.265649,11.649764,67.63444,11.136282
7.576667,10.426121,7.651508,63.57399,11.67257
7.58,9.649508,15.4352865,65.09925,12.458674
7.5833335,7.094181,10.336707,73.57518,13.635132
7.5866666,12.058609,10.159012,71.928925,13.4762945
7.59,8.817636,8.2714,69.541466,12.988014
7.5933332,9.272344,12.668293,65.97907,12.327105
7.596667,10.417123,11.75728,63.080914,13.755088
7.6,10.235564,8.700842,64.56221,14.274717
7.6033335,10.029528,10.254755,61.50941,12.791377
7.6066666,8.527269,8.14686,65.35653,13.438051
7.61,11.839721,12.602629,66.858826,13.428318
7.613333,7.6551275,11.333505,69.40634,14.058049
7.616667,11.73476,9.190404,68.63731,13.041993
7.62,11.10132,10.695356,63.18503,13.283548
7.6233335,9.832963,9.153083,61.063274,15.510467
7.6266665,11.119845,10.9683275,58.633743,13.298793
7.63,9.262826,8.786198,58.173565,13.862615
7.633333,10.613,10.685678,56.84616,15.010585
7.636667,10.172033,6.856262,57.797104,13.068133
7.64,10.275476,17.949057,59.561787,12.855767
7.6433334,11.182134,11.992912,56.659355,12.291345
7.6466665,10.164894,9.566686,64.3052,13.551228
7.65,11.120786,10.061404,63.95966,14.169197
7.653333,8.954293,8.863094,65.340126,13.074452
7.6566668,10.520074,11.787456,62.174175,13.130822
7.66,9.726212,8.466467,61.026554,12.181199
7.6633334,10.309071,12.641007,59.158833,12.993661
7.6666665,9.531649,9.228719,59.03815,12.829807
7.67,9.953587,10.991908,60.49363,13.002994
7.673333,9.866138,8.998875,60.68669,10.751599
7.6766667,8.941077,9.304002,63.207664,12.8292
7.68,11.840171,9.365104,59.12849,12.652194
7.6833334,8.685849,12.210813,63.049328,11.526073
7.6866665,12.309318,8.752541,61.58978,11.835938
7.69,8.674783,10.451586,63.713547,12.65114
7.693333,10.429477,9.13414,61.89687,14.643095
7.6966667,8.808355,12.155324,65.43083,12.683411
7.7,10.433452,8.011528,61.19843,13.371051
7.7033334,10.247122,15.321784,60.855843,13.175683
7.7066665,9.612047,12.034789,59.600975,12.070812
7.71,10.264845,9.387991,63.00286,11.862014
7.713333,7.7075553,8.771155,70.31216,12.48332
7.7166667,9.962652,8.709898,65.48776,14.694852
7.72,9.01576,11.217713,64.21098,13.172284
7.7233334,10.677384,9.34834,63.87861,12.840574
7.7266665,10.060611,11.2401705,62.241234,14.301212
7.73,11.141958,8.955599,61.832504,11.869134
7.733333,10.407844,11.662957,62.154137,13.482662
7.7366667,9.417368,9.356429,61.43292,12.548988
7.74,10.098432,10.8997345,61.59428,11.263808
7.7433333,8.777825,7.2135434,61.82577,10.394114
7.7466664,10.455595,16.711056,60.894485,13.480915
7.75,9.138367,10.074339,61.540222,12.975412
7.7533336,8.837183,9.380992,68.91274,14.765303
7.7566667,10.012767,9.753816,67.33098,10.523242
7.76,10.002737,7.6199446,64.120674,12.315112
7.7633333,9.246767,15.577312,63.254837,10.932614
7.766667,10.040932,10.361099,61.38114,12.357573
7.77,9.494412,8.908315,65.9619,10.290063
7.7733335,9.912397,11.024551,65.66287,11.273562
7.7766666,9.608904,9.454205,66.09784,10.573773
7.78,9.593627,11.047346,66.44214,11.010916
7.7833333,9.398641,9.602272,63.53731,13.387478
7.786667,8.689997,10.967467,66.71505,10.703658
7.79,8.887082,7.730479,64.22489,11.376231
7.7933335,10.455785,14.531835,60.14596,11.898789
7.7966666,8.745622,11.333659,60.88413,12.245318
7.8,9.850943,8.861202,64.86269,10.965166
7.8033333,8.572281,11.535364,68.28688,11.011531
7.806667,8.61596,9.170425,68.83795,11.91378
7.81,10.453738,12.263217,68.45428,12.061857
7.8133335,9.211874,8.856592,66.08808,12.5763035
7.8166666,9.599589,12.562962,65.03453,11.699026
7.82,9.927734,9.087612,62.174065,12.450134
7.8233333,8.908822,9.735562,65.65331,11.240541
7.826667,10.175247,10.829757,60.636528,11.361568
7.83,10.081885,8.696484,60.784294,13.7997
7.8333335,8.395788,10.554963,62.256428,11.75698
7.8366666,10.107563,9.537382,60.10343,12.212888
7.84,9.345849,9.080046,63.7534,10.428666
7.8433332,9.483282,10.096563,62.6128,12.327411
7.846667,11.8577175,9.467019,61.49651,13.740514
7.85,10.339608,10.361065,61.58719,12.810605
7.8533335,8.971692,8.8096285,62.39378,11.318889
7.8566666,9.26582,11.981313,62.87641,14.253239
7.86,10.779723,8.728011,60.93413,11.699621
7.863333,7.8938327,11.370736,68.59928,12.979259
7.866667,8.076299,9.746095,70.84792,11.924978
7.87,10.187362,9.292291,66.194756,11.921697
7.8733335,11.149043,12.629776,62.282673,12.870987
7.8766665,8.778268,8.942445,63.902622,12.198997
7.88,11.232453,12.744004,61.359512,12.196865
7.883333,9.720493,9.3007555,59.06915,11.847983
7.886667,9.321246,8.944635,60.89509,12.814125
7.89,10.57412,9.801531,60.021523,11.648311
7.8933334,9.555482,10.164358,61.28605,11.988189
7.8966665,9.907118,7.8988276,61.326645,11.938057
7.9,11.602025,13.286105,59.85489,11.64374
7.903333,9.205228,8.075317,61.285465,12.594309
7.9066668,8.712367,12.300199,66.54127,12.163906
7.91,11.340418,9.454207,62.3832,11.34228
7.9133334,9.606859,9.9173975,65.45074,13.044124
7.9166665,9.526658,9.896524,64.09957,12.027739
7.92,9.41584,12.151316,64.3469,13.141728
7.923333,8.049225,8.965779,69.65287,12.7249565
7.9266667,8.603277,11.807407,69.674034,12.168801
7.93,8.6547985,8.640567,69.35908,12.756445
7.9333334,11.2551,11.886872,66.922005,12.083256
7.9366665,10.688045,8.904733,64.75547,12.221572
7.94,9.175163,12.678503,66.96633,13.773746
7.943333,9.269749,9.329692,65.44911,12.979871
7.9466667,10.592442,9.038493,61.845352,11.060707
7.95,9.095501,10.349142,63.61021,12.310394
7.9533334,9.245582,10.314167,62.770813,12.57583
7.9566665,9.673975,8.713996,62.78336,11.574287
7.96,9.502725,11.115111,62.641033,10.698633
7.963333,12.198781,8.460342,60.181892,12.104192
7.9666667,7.0207915,11.93863,74.46965,9.561402
7.97,12.52839,10.133037,68.54414,11.44567
7.9733334,8.748817,9.818171,70.85962,12.287406
7.9766665,9.284412,10.950696,68.54981,12.5790825
7.98,10.489986,10.661317,63.511044,12.730822
7.983333,9.345457,9.8450985,62.658295,11.933653
7.9866667,8.827166,11.280925,61.578533,10.647249
7.99,8.786572,11.399522,62.120853,11.058704
7.9933333,10.149943,8.737875,60.907352,9.786142
7.9966664,10.437607,10.818913,60.77042,13.60714
